ID	SLNO	SALIST	SOURCE_CONCEPT	CONCEPTICON_ID	CONCEPTICON_NAME	FORM	TOKENS	BORROWED	TONES	SOURCE	PAGE	DOCULECT	SPEAKER	GLOTTOCODE	NOTES
3892	973		knot (in wood)	-	-	hy³³ suet²¹	h y ³³ + s ue t ²¹	0	33 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3893	974		splinter, sliver (n)	-	-	θaŋ⁴⁴	θ a ŋ ⁴⁴	0	44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3894	974		splinter, sliver (n)	-	-	θaŋ⁴⁴	θ a ŋ ⁴⁴	0	44	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3895	974		splinter, sliver (n)	-	-	θaŋ³³ pu³¹	θ a ŋ ³³ + p u ³¹	0	33 31	nawsawu2016makyam	219	Santong	st1	maky1236	
3896	974		splinter, sliver (n)	-	-	θaŋ⁴⁴ pu²¹	θ a ŋ ⁴⁴ + p u ²¹	0	44 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3897	975	chisel..n	chisel (n)	1979	CHISEL	zy³³ kʰə³³ vɔ³³	z y ³³ + kʰ ə ³³ + v ɔ ³³	0	33 33 33	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3898	975	chisel..n	chisel (n)	1979	CHISEL	ʒy³³ kʰə³³ vɔ⁴⁴	ʒ y ³³ + kʰ ə ³³ + v ɔ ⁴⁴	0	33 33 44	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3899	975	chisel..n	chisel (n)	1979	CHISEL	neik⁵² θop⁴⁴ loŋ³³ soŋ³¹	n ei k ⁵² + θ o p ⁴⁴ + l o ŋ ³³ + s o ŋ ³¹	0	52 44 33 31	nawsawu2016makyam	219	Santong	st1	maky1236	
3900	975	chisel..n	chisel (n)	1979	CHISEL	neik⁴² θop⁴⁴ loŋ³³ soŋ³³	n ei k ⁴² + θ o p ⁴⁴ + l o ŋ ³³ + s o ŋ ³³	0	42 44 33 33	nawsawu2016makyam	219	Santong	st2	maky1236	
3901	976		nail (n)	1896	FINGERNAIL OR TOENAIL	zy⁴⁴	z y ⁴⁴	0	44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3902	976		nail (n)	1896	FINGERNAIL OR TOENAIL	zy³³	z y ³³	0	33	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3903	976		nail (n)	1896	FINGERNAIL OR TOENAIL	ry³³	r y ³³	0	33	nawsawu2016makyam	219	Santong	st1	maky1236	
3904	976		nail (n)	1896	FINGERNAIL OR TOENAIL	ry³³	r y ³³	0	33	nawsawu2016makyam	219	Santong	st2	maky1236	
3905	977	thread..string	thread (n)	1161	THREAD	my⁴⁴	m y ⁴⁴	0	44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3906	977	thread..string	thread (n)	1161	THREAD	my⁴⁴	m y ⁴⁴	0	44	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3907	977	thread..string	thread (n)	1161	THREAD	lip⁵² tʃuan⁴⁴	l i p ⁵² + tʃ ua n ⁴⁴	0	52 44	nawsawu2016makyam	219	Santong	st1	maky1236	
3908	977	thread..string	thread (n)	1161	THREAD	lip⁴⁴ tʃuan⁴⁴	l i p ⁴⁴ + tʃ ua n ⁴⁴	0	44 44	nawsawu2016makyam	219	Santong	st2	maky1236	
3909	978		hem (n)	-	-	kə³³ nuap⁴⁴	k ə ³³ + n ua p ⁴⁴	0	33 44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3910	978		hem (n)	-	-	kə³³ nuap⁴⁴	k ə ³³ + n ua p ⁴⁴	0	33 44	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3911	978		hem (n)	-	-	ʔit⁴⁴ kɔk⁵²	ʔ i t ⁴⁴ + k ɔ k ⁵²	0	44 52	nawsawu2016makyam	219	Santong	st1	maky1236	
3912	978		hem (n)	-	-	ʔit⁴⁴ kɔk³⁵	ʔ i t ⁴⁴ + k ɔ k ³⁵	0	44 35	nawsawu2016makyam	219	Santong	st2	maky1236	
3913	979		pocket	2239	POCKET	haʔ³¹ peiŋ³³	h a ʔ ³¹ + p ei ŋ ³³	0	31 33	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3914	979		pocket	2239	POCKET	haʔ²¹ peiŋ³³	h a ʔ ²¹ + p ei ŋ ³³	0	21 33	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3915	979		pocket	2239	POCKET	haʔ²⁴ peiŋ³³ θit³¹	h a ʔ ²⁴ + p ei ŋ ³³ + θ i t ³¹	0	24 33 31	nawsawu2016makyam	219	Santong	st1	maky1236	
3916	979		pocket	2239	POCKET	haʔ⁴⁴ peiŋ³³ θit²¹	h a ʔ ⁴⁴ + p ei ŋ ³³ + θ i t ²¹	0	44 33 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3917	980		(be) torn	-	-	pu⁵² huan⁴⁴	p u ⁵² + h ua n ⁴⁴	0	52 44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3918	980		(be) torn	-	-	pu⁵² huan⁴⁴	p u ⁵² + h ua n ⁴⁴	0	52 44	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3919	980		(be) torn	-	-	po⁵² huan⁴⁴	p o ⁵² + h ua n ⁴⁴	0	52 44	nawsawu2016makyam	219	Santong	st1	maky1236	
3920	980		(be) torn	-	-	po⁴⁴ huan⁴⁴	p o ⁴⁴ + h ua n ⁴⁴	0	44 44	nawsawu2016makyam	219	Santong	st2	maky1236	
3921	981	cloth	cloth	1616	CLOTH	ʔo³³ kʰə³¹ zi³¹ kə⁴⁴ piʔ³¹ ha³³	ʔ o ³³ + kʰ ə ³¹ + z i ³¹ + k ə ⁴⁴ + p i ʔ ³¹ + h a ³³	0	33 31 31 44 31 33	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3922	981	cloth	cloth	1616	CLOTH	ʔo³³ kʰə²¹ zi²¹ kə⁴⁴ piʔ²¹ ha³³	ʔ o ³³ + kʰ ə ²¹ + z i ²¹ + k ə ⁴⁴ + p i ʔ ²¹ + h a ³³	0	33 21 21 44 21 33	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3923	981	cloth	cloth	1616	CLOTH	ʔit⁵² kʰaʔ³¹	ʔ i t ⁵² + kʰ a ʔ ³¹	0	52 31	nawsawu2016makyam	219	Santong	st1	maky1236	
3924	981	cloth	cloth	1616	CLOTH	ʔit²¹ kʰaʔ²¹	ʔ i t ²¹ + kʰ a ʔ ²¹	0	21 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3925	982		rag	332	RAG	ha³³ ŋaʔ⁵²	h a ³³ + ŋ a ʔ ⁵²	0	33 52	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3926	982		rag	332	RAG	ha³³ ŋaʔ⁵²	h a ³³ + ŋ a ʔ ⁵²	0	33 52	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3927	982		rag	332	RAG	ha³³ ŋaʔ³¹	h a ³³ + ŋ a ʔ ³¹	0	33 31	nawsawu2016makyam	219	Santong	st1	maky1236	
3928	982		rag	332	RAG	ha³³ ŋaʔ²¹	h a ³³ + ŋ a ʔ ²¹	0	33 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3929	983	broom	broom	379	BROOM	nok⁵² pʰuat⁵²	n o k ⁵² + pʰ ua t ⁵²	0	52 52	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3930	983	broom	broom	379	BROOM	nok⁵² pʰuat⁵² piʔ²¹	n o k ⁵² + pʰ ua t ⁵² + p i ʔ ²¹	0	52 52 21	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3931	983	broom	broom	379	BROOM	nok⁵² pʰuat⁵²	n o k ⁵² + pʰ ua t ⁵²	0	52 52	nawsawu2016makyam	219	Santong	st1	maky1236	
3932	983	broom	broom	379	BROOM	nok⁴⁴ pʰuat²¹	n o k ⁴⁴ + pʰ ua t ²¹	0	44 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3933	984	sweep:to	sweep	230	SWEEP	nok⁵² pʰuat⁵² tɔk⁴⁴	n o k ⁵² + pʰ ua t ⁵² + t ɔ k ⁴⁴	0	52 52 44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3934	984	sweep:to	sweep	230	SWEEP	nok⁵² pʰuat⁵² tɔk²¹	n o k ⁵² + pʰ ua t ⁵² + t ɔ k ²¹	0	52 52 21	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3935	984	sweep:to	sweep	230	SWEEP	nok⁴⁴ pʰuat⁵² kɔ⁴⁴	n o k ⁴⁴ + pʰ ua t ⁵² + k ɔ ⁴⁴	0	44 52 44	nawsawu2016makyam	219	Santong	st1	maky1236	
3936	984	sweep:to	sweep	230	SWEEP	nok⁴⁴ pʰuat²¹ kɔ⁴⁴	n o k ⁴⁴ + pʰ ua t ²¹ + k ɔ ⁴⁴	0	44 21 44	nawsawu2016makyam	219	Santong	st2	maky1236	
3937	985		polish	3659	POLISH (SOMETHING)	tʃum⁵² huan⁴⁴	tʃ u m ⁵² + h ua n ⁴⁴	0	52 44	nawsawu2016makyam	219	Khalai	kl1	maky1236	
3938	985		polish	3659	POLISH (SOMETHING)	tʃum⁵² huan⁴⁴	tʃ u m ⁵² + h ua n ⁴⁴	0	52 44	nawsawu2016makyam	219	Khalai	kl2	maky1236	
3939	985		polish	3659	POLISH (SOMETHING)	hi³³ kɔ³¹	h i ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	219	Santong	st1	maky1236	
3940	985		polish	3659	POLISH (SOMETHING)	hi³³ kɔ²¹	h i ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	219	Santong	st2	maky1236	
3941	986		draw water	1911	DRAW (WATER)	tʰi³³ pʰuat³¹	tʰ i ³³ + pʰ ua t ³¹	0	33 31	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3942	986		draw water	1911	DRAW (WATER)	tʰi³³ pʰuat²¹ piʔ²¹	tʰ i ³³ + pʰ ua t ²¹ + p i ʔ ²¹	0	33 21 21	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3943	986		draw water	1911	DRAW (WATER)	tʰi⁴⁴ pʰuat⁵² kɔ⁴⁴	tʰ i ⁴⁴ + pʰ ua t ⁵² + k ɔ ⁴⁴	0	44 52 44	nawsawu2016makyam	220	Santong	st1	maky1236	
3944	986		draw water	1911	DRAW (WATER)	tʰi⁴⁴ pʰuat²¹ kɔ⁴⁴	tʰ i ⁴⁴ + pʰ ua t ²¹ + k ɔ ⁴⁴	0	44 21 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3945	987		fetch (firewood)	3551	FETCH	θaŋ⁴⁴ han³¹ kɔ⁴⁴	θ a ŋ ⁴⁴ + h a n ³¹ + k ɔ ⁴⁴	0	44 31 44	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3946	987		fetch (firewood)	3551	FETCH	θaŋ³³ han³³ kɔ⁴⁴	θ a ŋ ³³ + h a n ³³ + k ɔ ⁴⁴	0	33 33 44	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3947	987		fetch (firewood)	3551	FETCH	θaŋ⁵² pɔ³³ kɔ⁴⁴	θ a ŋ ⁵² + p ɔ ³³ + k ɔ ⁴⁴	0	52 33 44	nawsawu2016makyam	220	Santong	st1	maky1236	
3948	987		fetch (firewood)	3551	FETCH	θaŋ⁴⁴ pɔ³³ kɔ⁴⁴	θ a ŋ ⁴⁴ + p ɔ ³³ + k ɔ ⁴⁴	0	44 33 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3949	988		rubbish	909	GARBAGE	θa³¹ nu⁵²	θ a ³¹ + n u ⁵²	0	31 52	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3950	988		rubbish	909	GARBAGE	θa²¹ nu⁴⁴	θ a ²¹ + n u ⁴⁴	0	21 44	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3951	988		rubbish	909	GARBAGE	θə³³ nuʔ³¹	θ ə ³³ + n u ʔ ³¹	0	33 31	nawsawu2016makyam	220	Santong	st1	maky1236	
3952	988		rubbish	909	GARBAGE	θə²¹ nuʔ⁴²	θ ə ²¹ + n u ʔ ⁴²	0	21 42	nawsawu2016makyam	220	Santong	st2	maky1236	
3953	989	cultivate..farm:to	cultivate, farm (v)	1541	CULTIVATE	kə³¹ laŋ³³ piʔ³¹	k ə ³¹ + l a ŋ ³³ + p i ʔ ³¹	0	31 33 31	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3954	989	cultivate..farm:to	cultivate, farm (v)	1541	CULTIVATE	kə²¹ laŋ³³ piʔ⁵²	k ə ²¹ + l a ŋ ³³ + p i ʔ ⁵²	0	21 33 52	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3955	989	cultivate..farm:to	cultivate, farm (v)	1541	CULTIVATE	laŋ³³ ɣɔk⁵² kɔ³¹	l a ŋ ³³ + ɣ ɔ k ⁵² + k ɔ ³¹	0	33 52 31	nawsawu2016makyam	220	Santong	st1	maky1236	
3956	989	cultivate..farm:to	cultivate, farm (v)	1541	CULTIVATE	laŋ³³ ɣɔk⁴² kɔ²¹	l a ŋ ³³ + ɣ ɔ k ⁴² + k ɔ ²¹	0	33 42 21	nawsawu2016makyam	220	Santong	st2	maky1236	
3957	990		fertile soil	1040	FERTILE (SOIL)	haʔ³¹ piʔ³³	h a ʔ ³¹ + p i ʔ ³³	0	31 33	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3958	990		fertile soil	1040	FERTILE (SOIL)	haʔ²¹ pi³³	h a ʔ ²¹ + p i ³³	0	21 33	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3959	990		fertile soil	1040	FERTILE (SOIL)	haʔ³¹	h a ʔ ³¹	0	31	nawsawu2016makyam	220	Santong	st1	maky1236	
3960	990		fertile soil	1040	FERTILE (SOIL)	haʔ²¹	h a ʔ ²¹	0	21	nawsawu2016makyam	220	Santong	st2	maky1236	
3961	991		(be) barren (of land)	-	-	haʔ³¹ ʃiak⁵²	h a ʔ ³¹ + ʃ ia k ⁵²	0	31 52	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3962	991		(be) barren (of land)	-	-	haʔ²¹ ʃiak⁵²	h a ʔ ²¹ + ʃ ia k ⁵²	0	21 52	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3963	991		(be) barren (of land)	-	-	haʔ³¹ θaŋ⁴⁴	h a ʔ ³¹ + θ a ŋ ⁴⁴	0	31 44	nawsawu2016makyam	220	Santong	st1	maky1236	
3964	991		(be) barren (of land)	-	-	haʔ²¹ θaŋ⁴⁴	h a ʔ ²¹ + θ a ŋ ⁴⁴	0	21 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3965	992		clear (land for planting)	-	-	vat⁵² juan⁴⁴ piʔ⁴⁴	v a t ⁵² + j ua n ⁴⁴ + p i ʔ ⁴⁴	0	52 44 44	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3966	992		clear (land for planting)	-	-	vat⁵² juan⁴⁴ piʔ⁵²	v a t ⁵² + j ua n ⁴⁴ + p i ʔ ⁵²	0	52 44 52	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3967	992		clear (land for planting)	-	-	vat⁵² ruan⁴⁴	v a t ⁵² + r ua n ⁴⁴	0	52 44	nawsawu2016makyam	220	Santong	st1	maky1236	
3968	992		clear (land for planting)	-	-	vat⁴⁴ ruan⁴⁴	v a t ⁴⁴ + r ua n ⁴⁴	0	44 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3969	993	weed	weed (v)	3288	WEED	veik⁵² tʃap⁵² kʰap³¹ ʃuan³³	v ei k ⁵² + tʃ a p ⁵² + kʰ a p ³¹ + ʃ ua n ³³	0	52 52 31 33	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3970	993	weed	weed (v)	3288	WEED	veik⁵² tʃap⁵² kʰap²¹ ʃuan³³	v ei k ⁵² + tʃ a p ⁵² + kʰ a p ²¹ + ʃ ua n ³³	0	52 52 21 33	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3971	993	weed	weed (v)	3288	WEED	veik⁵² tʃap⁵² pʰy³³ kɔ³¹	v ei k ⁵² + tʃ a p ⁵² + pʰ y ³³ + k ɔ ³¹	0	52 52 33 31	nawsawu2016makyam	220	Santong	st1	maky1236	
3972	993	weed	weed (v)	3288	WEED	veik⁴⁴ tʃap⁴⁴ pʰy³³ kɔ²¹	v ei k ⁴⁴ + tʃ a p ⁴⁴ + pʰ y ³³ + k ɔ ²¹	0	44 44 33 21	nawsawu2016makyam	220	Santong	st2	maky1236	
3973	994	hoe	hoe (v)	284	HOE	pʰə³¹ ju³³ hy³³ kɔ³¹	pʰ ə ³¹ + j u ³³ + h y ³³ + k ɔ ³¹	0	31 33 33 31	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3974	994	hoe	hoe (v)	284	HOE	pʰə²¹ ju³³ hy³³ kɔ²¹	pʰ ə ²¹ + j u ³³ + h y ³³ + k ɔ ²¹	0	21 33 33 21	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3975	994	hoe	hoe (v)	284	HOE	pʰə³¹ ru³³ hy³³ kɔ³¹	pʰ ə ³¹ + r u ³³ + h y ³³ + k ɔ ³¹	0	31 33 33 31	nawsawu2016makyam	220	Santong	st1	maky1236	
3976	994	hoe	hoe (v)	284	HOE	pʰə²¹ ru³³ hy³³ kɔ²¹	pʰ ə ²¹ + r u ³³ + h y ³³ + k ɔ ²¹	0	21 33 33 21	nawsawu2016makyam	220	Santong	st2	maky1236	
3977	995	hoe	hoe (n)	284	HOE	pʰə³¹ ju³³	pʰ ə ³¹ + j u ³³	0	31 33	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3978	995	hoe	hoe (n)	284	HOE	pʰə²¹ ju³³	pʰ ə ²¹ + j u ³³	0	21 33	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3979	995	hoe	hoe (n)	284	HOE	pʰə³¹ ru³³	pʰ ə ³¹ + r u ³³	0	31 33	nawsawu2016makyam	220	Santong	st1	maky1236	
3980	995	hoe	hoe (n)	284	HOE	pʰə²¹ ru³³	pʰ ə ²¹ + r u ³³	0	21 33	nawsawu2016makyam	220	Santong	st2	maky1236	
3981	996	sickle	sickle	2635	SICKLE	za⁴⁴ li³³ neik³¹	z a ⁴⁴ + l i ³³ + n ei k ³¹	0	44 33 31	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3982	996	sickle	sickle	2635	SICKLE	za⁴⁴ li³³ neik²¹	z a ⁴⁴ + l i ³³ + n ei k ²¹	0	44 33 21	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3983	996	sickle	sickle	2635	SICKLE	neik⁵² kɔʔ⁵²	n ei k ⁵² + k ɔ ʔ ⁵²	0	52 52	nawsawu2016makyam	220	Santong	st1	maky1236	
3984	996	sickle	sickle	2635	SICKLE	neik⁴² kɔʔ²¹	n ei k ⁴² + k ɔ ʔ ²¹	0	42 21	nawsawu2016makyam	220	Santong	st2	maky1236	
3985	997	machete..dao	machete, cutlass	2680	MACHETE	neik⁵² pi⁵²	n ei k ⁵² + p i ⁵²	0	52 52	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3986	997	machete..dao	machete, cutlass	2680	MACHETE	neik⁵² pi⁴⁴	n ei k ⁵² + p i ⁴⁴	0	52 44	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3987	997	machete..dao	machete, cutlass	2680	MACHETE	neik⁵² pi⁴⁴	n ei k ⁵² + p i ⁴⁴	0	52 44	nawsawu2016makyam	220	Santong	st1	maky1236	
3988	997	machete..dao	machete, cutlass	2680	MACHETE	neik⁴² pi⁴⁴	n ei k ⁴² + p i ⁴⁴	0	42 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3989	998		harvest season	3327	AUTUMN OR HARVEST SEASON	za³³ laʔ⁵² loŋ⁴⁴ tʃi⁴⁴	z a ³³ + l a ʔ ⁵² + l o ŋ ⁴⁴ + tʃ i ⁴⁴	0	33 52 44 44	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3990	998		harvest season	3327	AUTUMN OR HARVEST SEASON	za³³ laʔ⁵² loŋ⁴⁴ tʃi³³	z a ³³ + l a ʔ ⁵² + l o ŋ ⁴⁴ + tʃ i ³³	0	33 52 44 33	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3991	998		harvest season	3327	AUTUMN OR HARVEST SEASON	ra³³ laʔ⁵² tʰat⁵²	r a ³³ + l a ʔ ⁵² + tʰ a t ⁵²	0	33 52 52	nawsawu2016makyam	220	Santong	st1	maky1236	
3992	998		harvest season	3327	AUTUMN OR HARVEST SEASON	ra³³ laʔ⁴² tʰat⁴⁴	r a ³³ + l a ʔ ⁴² + tʰ a t ⁴⁴	0	33 42 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3993	999		harvest (rice) (v)	1827	HARVEST CROPS	za³³ laʔ⁵² huan³¹	z a ³³ + l a ʔ ⁵² + h ua n ³¹	0	33 52 31	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3994	999		harvest (rice) (v)	1827	HARVEST CROPS	za³³ laʔ⁵² huan²¹	z a ³³ + l a ʔ ⁵² + h ua n ²¹	0	33 52 21	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3995	999		harvest (rice) (v)	1827	HARVEST CROPS	ra³³ laʔ⁵² kɔ⁴⁴	r a ³³ + l a ʔ ⁵² + k ɔ ⁴⁴	0	33 52 44	nawsawu2016makyam	220	Santong	st1	maky1236	
3996	999		harvest (rice) (v)	1827	HARVEST CROPS	ra³³ laʔ⁴² kɔ⁴⁴	r a ³³ + l a ʔ ⁴² + k ɔ ⁴⁴	0	33 42 44	nawsawu2016makyam	220	Santong	st2	maky1236	
3997	1000	pick..of.fruit:to	pick, pluck (fruit)	2148	PICK	wat³¹ kɔ⁴⁴	w a t ³¹ + k ɔ ⁴⁴	0	31 44	nawsawu2016makyam	220	Khalai	kl1	maky1236	
3998	1000	pick..of.fruit:to	pick, pluck (fruit)	2148	PICK	wat²¹ kɔ⁴⁴	w a t ²¹ + k ɔ ⁴⁴	0	21 44	nawsawu2016makyam	220	Khalai	kl2	maky1236	
3999	1000	pick..of.fruit:to	pick, pluck (fruit)	2148	PICK	pan³³ kɔ³¹	p a n ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	220	Santong	st1	maky1236	
4000	1000	pick..of.fruit:to	pick, pluck (fruit)	2148	PICK	pan³³ kɔ²¹	p a n ³³ + k ɔ ²¹	0	33 21	nawsawu2016makyam	220	Santong	st2	maky1236	
4001	1001		harvest, collect (honey from hive)	-	-	ɲaʔ⁵² pʰaʔ³¹ kɔ⁴⁴	ɲ a ʔ ⁵² + pʰ a ʔ ³¹ + k ɔ ⁴⁴	0	52 31 44	nawsawu2016makyam	221	Khalai	kl1	maky1236	
4002	1001		harvest, collect (honey from hive)	-	-	ɲaʔ⁵² pʰa²¹ kɔ⁴⁴	ɲ a ʔ ⁵² + pʰ a ²¹ + k ɔ ⁴⁴	0	52 21 44	nawsawu2016makyam	221	Khalai	kl2	maky1236	
4003	1001		harvest, collect (honey from hive)	-	-	ɲaʔ⁵² tʰɔ³³ kɔ³¹	ɲ a ʔ ⁵² + tʰ ɔ ³³ + k ɔ ³¹	0	52 33 31	nawsawu2016makyam	221	Santong	st1	maky1236	
4004	1001		harvest, collect (honey from hive)	-	-	ɲaʔ⁴² tʰɔ³³ kɔ²¹	ɲ a ʔ ⁴² + tʰ ɔ ³³ + k ɔ ²¹	0	42 33 21	nawsawu2016makyam	221	Santong	st2	maky1236	
4005	1002		threshing-floor	3022	THRESHING FLOOR	na³³ kɔk⁵²	n a ³³ + k ɔ k ⁵²	0	33 52	nawsawu2016makyam	221	Khalai	kl1	maky1236	
4006	1002		threshing-floor	3022	THRESHING FLOOR	na³³ kɔk⁵²	n a ³³ + k ɔ k ⁵²	0	33 52	nawsawu2016makyam	221	Khalai	kl2	maky1236	
4007	1002		threshing-floor	3022	THRESHING FLOOR	na³³ suan³³	n a ³³ + s ua n ³³	0	33 33	nawsawu2016makyam	221	Santong	st1	maky1236	
4008	1002		threshing-floor	3022	THRESHING FLOOR	na³³ ʃuan³³	n a ³³ + ʃ ua n ³³	0	33 33	nawsawu2016makyam	221	Santong	st2	maky1236	
4009	1003		thresh, beat (grain)	285	THRESH	za³³ liat⁵² lə³¹ kɔ³¹	z a ³³ + l ia t ⁵² + l ə ³¹ + k ɔ ³¹	0	33 52 31 31	nawsawu2016makyam	221	Khalai	kl1	maky1236	
4010	1003		thresh, beat (grain)	285	THRESH	ja³³ liat⁵² lə⁴⁴ kɔ²¹	j a ³³ + l ia t ⁵² + l ə ⁴⁴ + k ɔ ²¹	0	33 52 44 21	nawsawu2016makyam	221	Khalai	kl2	maky1236	
4011	1003		thresh, beat (grain)	285	THRESH	ra³³ laʔ⁵² kɔ⁴⁴	r a ³³ + l a ʔ ⁵² + k ɔ ⁴⁴	0	33 52 44	nawsawu2016makyam	221	Santong	st1	maky1236	
4012	1003		thresh, beat (grain)	285	THRESH	ra³³ laʔ⁴² kɔ⁴⁴	r a ³³ + l a ʔ ⁴² + k ɔ ⁴⁴	0	33 42 44	nawsawu2016makyam	221	Santong	st2	maky1236	
4013	1004	winnow:to	winnow (v)	2462	WINNOWING	za³³ wan³³ kɔ⁴⁴	z a ³³ + w a n ³³ + k ɔ ⁴⁴	0	33 33 44	nawsawu2016makyam	221	Khalai	kl1	maky1236	
4014	1004	winnow:to	winnow (v)	2462	WINNOWING	ja³³ vuan³³ kɔ⁴⁴	j a ³³ + v ua n ³³ + k ɔ ⁴⁴	0	33 33 44	nawsawu2016makyam	221	Khalai	kl2	maky1236	
4015	1004	winnow:to	winnow (v)	2462	WINNOWING	vuan³³ kɔ⁴⁴	v ua n ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	221	Santong	st1	maky1236	
4016	1004	winnow:to	winnow (v)	2462	WINNOWING	vuan³³ kɔ⁴⁴	v ua n ³³ + k ɔ ⁴⁴	0	33 44	nawsawu2016makyam	221	Santong	st2	maky1236	
4017	1005		husk (corn) (v)	-	-	kə³¹ kəp³¹ kʰə³¹ leik³¹ lə³¹ kɔ³¹	k ə ³¹ + k ə p ³¹ + kʰ ə ³¹ + l ei k ³¹ + l ə ³¹ + k ɔ ³¹	0	31 31 31 31 31 31	nawsawu2016makyam	221	Khalai	kl1	maky1236	
4018	1005		husk (corn) (v)	-	-	kə²¹ kəp²¹ kʰə²¹ leik²¹ lə⁴⁴ kɔ²¹	k ə ²¹ + k ə p ²¹ + kʰ ə ²¹ + l ei k ²¹ + l ə ⁴⁴ + k ɔ ²¹	0	21 21 21 21 44 21	nawsawu2016makyam	221	Khalai	kl2	maky1236	
4019	1005		husk (corn) (v)	-	-	kə³¹ hyʔ³¹ tʰeik⁴⁴ kɔ⁴⁴	k ə ³¹ + h y ʔ ³¹ + tʰ ei k ⁴⁴ + k ɔ ⁴⁴	0	31 31 44 44	nawsawu2016makyam	221	Santong	st1	maky1236	
4020	1005		husk (corn) (v)	-	-	kə²¹ hyʔ²¹ tʰeik⁴⁴ kɔ⁴⁴	k ə ²¹ + h y ʔ ²¹ + tʰ ei k ⁴⁴ + k ɔ ⁴⁴	0	21 21 44 44	nawsawu2016makyam	221	Santong	st2	maky1236	
4021	1006		domesticate, tame	-	-	kə³³ kʰə³¹ ny⁴⁴ kɔ³¹	k ə ³³ + kʰ ə ³¹ + n y ⁴⁴ + k ɔ ³¹	0	33 31 44 31	nawsawu2016makyam	221	Khalai	kl1	maky1236	
