ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,SLNO,Borrowed,Tones,Page,Speaker,Notes
3120,Santong,argument,ʃy³³ θi²¹ kʰap⁴⁴ θi³³,ʃ y ³³ + θ i ²¹ + kʰ a p ⁴⁴ + θ i ³³,,nawsawu2016makyam,780,false,33 21 44 33,206,st2,
3121,Khalai,"grumble, complain",lɔ⁵² huan³¹,l ɔ ⁵² + h ua n ³¹,,nawsawu2016makyam,781,false,52 31,206,kl1,
3122,Khalai,"grumble, complain",lɔ⁵² huan²¹,l ɔ ⁵² + h ua n ²¹,,nawsawu2016makyam,781,false,52 21,206,kl2,
3123,Santong,"grumble, complain",ŋan³³ kʰeiŋ³³ kɔ⁴⁴,ŋ a n ³³ + kʰ ei ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,781,false,33 33 44,206,st1,
3124,Santong,"grumble, complain",ŋan³³ kʰeiŋ³³ kɔ⁴⁴,ŋ a n ³³ + kʰ ei ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,781,false,33 33 44,206,st2,
3125,Khalai,contradict,kə³¹ liʔ⁵² kə³¹ liɛ⁴⁴ tɔʔ³¹ piʔ³¹,k ə ³¹ + l i ʔ ⁵² + k ə ³¹ + l iɛ ⁴⁴ + t ɔ ʔ ³¹ + p i ʔ ³¹,,nawsawu2016makyam,782,false,31 52 31 44 31 31,206,kl1,
3126,Khalai,contradict,kə²¹ liʔ⁵² kə⁴⁴ liɛ⁴⁴ tɔʔ⁵² piʔ²¹,k ə ²¹ + l i ʔ ⁵² + k ə ⁴⁴ + l iɛ ⁴⁴ + t ɔ ʔ ⁵² + p i ʔ ²¹,,nawsawu2016makyam,782,false,21 52 44 44 52 21,206,kl2,
3127,Santong,contradict,kə³¹ saʔ³¹ kə⁴⁴ ŋaʔ⁴⁴,k ə ³¹ + s a ʔ ³¹ + k ə ⁴⁴ + ŋ a ʔ ⁴⁴,,nawsawu2016makyam,782,false,31 31 44 44,206,st1,
3128,Santong,contradict,kə²¹ saʔ⁴⁴ kə²¹ ŋaʔ⁴²,k ə ²¹ + s a ʔ ⁴⁴ + k ə ²¹ + ŋ a ʔ ⁴²,,nawsawu2016makyam,782,false,21 44 21 42,206,st2,
3129,Khalai,accuse,hɔk⁵² kʰɔ³³ piʔ³¹,h ɔ k ⁵² + kʰ ɔ ³³ + p i ʔ ³¹,,nawsawu2016makyam,783,false,52 33 31,206,kl1,
3130,Khalai,accuse,hɔk⁵² kʰɔ³³ piʔ⁵²,h ɔ k ⁵² + kʰ ɔ ³³ + p i ʔ ⁵²,,nawsawu2016makyam,783,false,52 33 52,206,kl2,
3131,Santong,accuse,kʰɔ³³ kɔ⁴⁴,kʰ ɔ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,783,false,33 44,206,st1,
3132,Santong,accuse,kʰɔ³³ kɔ⁴⁴,kʰ ɔ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,783,false,33 44,206,st2,
3133,Khalai,deny,tʃat⁵² huan³¹,tʃ a t ⁵² + h ua n ³¹,,nawsawu2016makyam,784,false,52 31,206,kl1,
3134,Khalai,deny,tʃat⁵² huan²¹,tʃ a t ⁵² + h ua n ²¹,,nawsawu2016makyam,784,false,52 21,206,kl2,
3135,Santong,deny,ʃiak⁵² θi⁴⁴ kɔ³¹,ʃ ia k ⁵² + θ i ⁴⁴ + k ɔ ³¹,,nawsawu2016makyam,784,false,52 44 31,206,st1,
3136,Santong,deny,ʃiak⁴² θi⁴⁴ kɔ²¹,ʃ ia k ⁴² + θ i ⁴⁴ + k ɔ ²¹,,nawsawu2016makyam,784,false,42 44 21,206,st2,
3137,Khalai,admit (to a wrong),lit⁵² liak⁵² huan³¹,l i t ⁵² + l ia k ⁵² + h ua n ³¹,,nawsawu2016makyam,785,false,52 52 31,206,kl1,
3138,Khalai,admit (to a wrong),lit⁵² liat⁵² huan²¹,l i t ⁵² + l ia t ⁵² + h ua n ²¹,,nawsawu2016makyam,785,false,52 52 21,206,kl2,
3139,Santong,admit (to a wrong),van³³ kɔ³¹,v a n ³³ + k ɔ ³¹,,nawsawu2016makyam,785,false,33 31,206,st1,
3140,Santong,admit (to a wrong),van³³ kɔ²¹,v a n ³³ + k ɔ ²¹,,nawsawu2016makyam,785,false,33 21,206,st2,
3141,Khalai,agree,loŋ³³ jy⁵² kɔ⁴⁴,l o ŋ ³³ + j y ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,786,false,33 52 44,206,kl1,
3142,Khalai,agree,loŋ³³ jy⁵² kɔ⁴⁴,l o ŋ ³³ + j y ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,786,false,33 52 44,206,kl2,
3143,Santong,agree,loŋ³³ ryʔ⁵² kɔ⁴⁴,l o ŋ ³³ + r y ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,786,false,33 52 44,206,st1,
3144,Santong,agree,loŋ³³ ryʔ⁴⁴ kɔ⁴⁴,l o ŋ ³³ + r y ʔ ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,786,false,33 44 44,206,st2,
3145,Khalai,agreement,loŋ³³ jy⁵² tɔʔ³¹,l o ŋ ³³ + j y ⁵² + t ɔ ʔ ³¹,,nawsawu2016makyam,787,false,33 52 31,206,kl1,
3146,Khalai,agreement,loŋ³³ jyʔ⁵² tɔʔ²¹,l o ŋ ³³ + j y ʔ ⁵² + t ɔ ʔ ²¹,,nawsawu2016makyam,787,false,33 52 21,206,kl2,
3147,Santong,agreement,loŋ³³ ryʔ⁵² θan⁴⁴ ryʔ⁵²,l o ŋ ³³ + r y ʔ ⁵² + θ a n ⁴⁴ + r y ʔ ⁵²,,nawsawu2016makyam,787,false,33 52 44 52,206,st1,
3148,Santong,agreement,loŋ³³ ryʔ⁴² θan⁴⁴ ryʔ⁴²,l o ŋ ³³ + r y ʔ ⁴² + θ a n ⁴⁴ + r y ʔ ⁴²,,nawsawu2016makyam,787,false,33 42 44 42,206,st2,
3149,Khalai,persuade,kə³¹ laʔ³¹ kʰə³¹ ŋa⁴⁴ piʔ³¹,k ə ³¹ + l a ʔ ³¹ + kʰ ə ³¹ + ŋ a ⁴⁴ + p i ʔ ³¹,,nawsawu2016makyam,788,false,31 31 31 44 31,206,kl1,
3150,Khalai,persuade,kə²¹ laʔ²¹ kʰə²¹ ŋa³³ piʔ²¹,k ə ²¹ + l a ʔ ²¹ + kʰ ə ²¹ + ŋ a ³³ + p i ʔ ²¹,,nawsawu2016makyam,788,false,21 21 21 33 21,206,kl2,
3151,Santong,persuade,laʔ⁵² kʰə³¹ ŋa²⁴ piʔ³¹,l a ʔ ⁵² + kʰ ə ³¹ + ŋ a ²⁴ + p i ʔ ³¹,,nawsawu2016makyam,788,false,52 31 24 31,206,st1,
3152,Santong,persuade,laʔ⁴² kʰə²¹ ŋa⁴⁴ piʔ²¹,l a ʔ ⁴² + kʰ ə ²¹ + ŋ a ⁴⁴ + p i ʔ ²¹,,nawsawu2016makyam,788,false,42 21 44 21,206,st2,
3153,Khalai,praise (n),vut⁵² kɔ⁴⁴,v u t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,789,false,52 44,207,kl1,
3154,Khalai,praise (n),vut⁵² kɔ⁴⁴,v u t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,789,false,52 44,207,kl2,
3155,Santong,praise (n),vøt⁵² kɔ⁴⁴,v ø t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,789,false,ø52 44,207,st1,
3156,Santong,praise (n),vut⁴² kɔ⁴⁴,v u t ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,789,false,42 44,207,st2,
3157,Khalai,"bless, praise (someone)",pe³³ tʃa³¹ tʃy⁵² kɔ⁴⁴,p e ³³ + tʃ a ³¹ + tʃ y ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,790,false,33 31 52 44,207,kl1,
3158,Khalai,"bless, praise (someone)",piɛ³³ tʃa³³ tʃyʔ⁵² kɔ⁴⁴,p iɛ ³³ + tʃ a ³³ + tʃ y ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,790,false,33 33 52 44,207,kl2,
3159,Santong,"bless, praise (someone)",piɛ³³ tʃa³¹ tʃyʔ⁵² kɔ⁴⁴,p iɛ ³³ + tʃ a ³¹ + tʃ y ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,790,false,33 31 52 44,207,st1,
3160,Santong,"bless, praise (someone)",piɛ³³ tʃa²¹ tʃyʔ²¹ kɔ²¹,p iɛ ³³ + tʃ a ²¹ + tʃ y ʔ ²¹ + k ɔ ²¹,,nawsawu2016makyam,790,false,33 21 21 21,207,st2,
3161,Khalai,congratulate,tʰa³³ kɔ⁴⁴,tʰ a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,791,false,33 44,207,kl1,
3162,Khalai,congratulate,tʰa³³ kɔ⁴⁴,tʰ a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,791,false,33 44,207,kl2,
3163,Santong,congratulate,koŋ⁵² sy³³ kɔ³¹,k o ŋ ⁵² + s y ³³ + k ɔ ³¹,,nawsawu2016makyam,791,false,52 33 31,207,st1,
3164,Santong,congratulate,koŋ⁴² sy³³ kɔ²¹,k o ŋ ⁴² + s y ³³ + k ɔ ²¹,,nawsawu2016makyam,791,false,42 33 21,207,st2,
3165,Khalai,"boast, brag",ʃiɛk⁵² piʔ⁵² ha³³ piʔ³¹,ʃ iɛ k ⁵² + p i ʔ ⁵² + h a ³³ + p i ʔ ³¹,,nawsawu2016makyam,792,false,52 52 33 31,207,kl1,
3166,Khalai,"boast, brag",ʃiɛt⁵² piʔ⁵² ha³³ piʔ²¹,ʃ iɛ t ⁵² + p i ʔ ⁵² + h a ³³ + p i ʔ ²¹,,nawsawu2016makyam,792,false,52 52 33 21,207,kl2,
3167,Santong,"boast, brag",ʔaŋ³³ kʰuat³¹ kɔ⁴⁴,ʔ a ŋ ³³ + kʰ ua t ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,792,false,33 31 44,207,st1,
3168,Santong,"boast, brag",ʔaŋ³⁵ kʰuat²¹ kɔ⁴⁴,ʔ a ŋ ³⁵ + kʰ ua t ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,792,false,35 21 44,207,st2,
3169,Khalai,story (tale),jiɛt⁵² tɔk⁵² piʔ³¹,j iɛ t ⁵² + t ɔ k ⁵² + p i ʔ ³¹,,nawsawu2016makyam,793,false,52 52 31,207,kl1,
3170,Khalai,story (tale),jiat⁵² tɔk⁵² piʔ²¹,j ia t ⁵² + t ɔ k ⁵² + p i ʔ ²¹,,nawsawu2016makyam,793,false,52 52 21,207,kl2,
3171,Santong,story (tale),kʰiɛ²⁴ heiŋ³¹ tʰeik⁵² heiŋ³¹,kʰ iɛ ²⁴ + h ei ŋ ³¹ + tʰ ei k ⁵² + h ei ŋ ³¹,,nawsawu2016makyam,793,false,24 31 52 31,207,st1,
3172,Santong,story (tale),kʰiɛ³⁵ heiŋ²¹ tʰeik⁵² heiŋ²¹,kʰ iɛ ³⁵ + h ei ŋ ²¹ + tʰ ei k ⁵² + h ei ŋ ²¹,,nawsawu2016makyam,793,false,35 21 52 21,207,st2,
3173,Khalai,proverb,kə⁴⁴ tʰap³¹ piʔ³¹,k ə ⁴⁴ + tʰ a p ³¹ + p i ʔ ³¹,,nawsawu2016makyam,794,false,44 31 31,207,kl1,
3174,Khalai,proverb,kə⁴⁴ tʰap²¹ piʔ²¹,k ə ⁴⁴ + tʰ a p ²¹ + p i ʔ ²¹,,nawsawu2016makyam,794,false,44 21 21,207,kl2,
3175,Santong,proverb,kʰiɛ⁴⁴ tʰat⁵²,kʰ iɛ ⁴⁴ + tʰ a t ⁵²,,nawsawu2016makyam,794,false,44 52,207,st1,
3176,Santong,proverb,kʰiɛ⁴⁴ tʰat⁴⁴,kʰ iɛ ⁴⁴ + tʰ a t ⁴⁴,,nawsawu2016makyam,794,false,44 44,207,st2,
3177,Khalai,"speech, discourse",ɲy⁴⁴ tɔʔ³¹ ɣe³³ kɔ³¹,ɲ y ⁴⁴ + t ɔ ʔ ³¹ + ɣ e ³³ + k ɔ ³¹,,nawsawu2016makyam,795,false,44 31 33 31,207,kl1,
3178,Khalai,"speech, discourse",ɲyʔ⁴⁴ tɔʔ²¹ ɣe³³ kɔ²¹,ɲ y ʔ ⁴⁴ + t ɔ ʔ ²¹ + ɣ e ³³ + k ɔ ²¹,,nawsawu2016makyam,795,false,44 21 33 21,207,kl2,
3179,Santong,"speech, discourse",ɲy²⁴ tʰan³¹,ɲ y ²⁴ + tʰ a n ³¹,,nawsawu2016makyam,795,false,24 31,207,st1,
3180,Santong,"speech, discourse",ɲy³³ tʰan²¹,ɲ y ³³ + tʰ a n ²¹,,nawsawu2016makyam,795,false,33 21,207,st2,
3181,Khalai,account (report),tɔ³¹ tʃy⁵² hɔ³³ tʃy⁴⁴ piʔ³¹,t ɔ ³¹ + tʃ y ⁵² + h ɔ ³³ + tʃ y ⁴⁴ + p i ʔ ³¹,,nawsawu2016makyam,796,false,31 52 33 44 31,207,kl1,
3182,Khalai,account (report),tɔ²¹ tʃy⁵² hɔ³³ tʃy⁴⁴ piʔ²¹,t ɔ ²¹ + tʃ y ⁵² + h ɔ ³³ + tʃ y ⁴⁴ + p i ʔ ²¹,,nawsawu2016makyam,796,false,21 52 33 44 21,207,kl2,
3183,Santong,account (report),tɔʔ³¹ kʰuat⁵² piʔ³¹,t ɔ ʔ ³¹ + kʰ ua t ⁵² + p i ʔ ³¹,,nawsawu2016makyam,796,false,31 52 31,207,st1,
3184,Santong,account (report),tɔʔ³¹ kʰuat⁵² piʔ³¹,t ɔ ʔ ³¹ + kʰ ua t ⁵² + p i ʔ ³¹,,nawsawu2016makyam,796,false,31 52 31,207,st2,
3185,Khalai,"embrace, hug (v)",vy³³ huan³¹,v y ³³ + h ua n ³¹,,nawsawu2016makyam,797,false,33 31,207,kl1,
3186,Khalai,"embrace, hug (v)",və³³ huan²¹,v ə ³³ + h ua n ²¹,,nawsawu2016makyam,797,false,33 21,207,kl2,
3187,Santong,"embrace, hug (v)",re³³ θi⁴⁴,r e ³³ + θ i ⁴⁴,,nawsawu2016makyam,797,false,33 44,207,st1,
3188,Santong,"embrace, hug (v)",re³³ θi⁴⁴,r e ³³ + θ i ⁴⁴,,nawsawu2016makyam,797,false,33 44,207,st2,
3189,Khalai,caress (v),nok⁵² tʃy⁵² kɔ³³,n o k ⁵² + tʃ y ⁵² + k ɔ ³³,,nawsawu2016makyam,798,false,52 52 33,207,kl1,
3190,Khalai,caress (v),nok⁵² tʃy⁵² kɔ³³,n o k ⁵² + tʃ y ⁵² + k ɔ ³³,,nawsawu2016makyam,798,false,52 52 33,207,kl2,
3191,Santong,caress (v),nok³³ kʰa³³ kɔ⁴⁴,n o k ³³ + kʰ a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,798,false,33 33 44,207,st1,
3192,Santong,caress (v),nok³³ kʰa³³ kɔ⁴⁴,n o k ³³ + kʰ a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,798,false,33 33 44,207,st2,
3193,Khalai,kiss (v),pʰə³¹ nuam³³ kɔ³¹,pʰ ə ³¹ + n ua m ³³ + k ɔ ³¹,,nawsawu2016makyam,799,false,31 33 31,207,kl1,
3194,Khalai,kiss (v),pʰə²¹ nuam³³ kɔ²¹,pʰ ə ²¹ + n ua m ³³ + k ɔ ²¹,,nawsawu2016makyam,799,false,21 33 21,207,kl2,
3195,Santong,kiss (v),pʰə³¹ nom³³ kɔ³¹,pʰ ə ³¹ + n o m ³³ + k ɔ ³¹,,nawsawu2016makyam,799,false,31 33 31,207,st1,
3196,Santong,kiss (v),pʰə²¹ nuom³³ kɔ²¹,pʰ ə ²¹ + n uo m ³³ + k ɔ ²¹,,nawsawu2016makyam,799,false,21 33 21,207,st2,
3197,Khalai,"nurse, suckle (baby)",ʒy³³ tʃyʔ⁵² kɔ³¹,ʒ y ³³ + tʃ y ʔ ⁵² + k ɔ ³¹,,nawsawu2016makyam,800,false,33 52 31,207,kl1,
3198,Khalai,"nurse, suckle (baby)",ʒə³³ tʃyʔ⁵² kɔ²¹,ʒ ə ³³ + tʃ y ʔ ⁵² + k ɔ ²¹,,nawsawu2016makyam,800,false,33 52 21,207,kl2,
3199,Santong,"nurse, suckle (baby)",tʰy³³ tʃyʔ⁵² ry⁵² tʃyʔ⁵²,tʰ y ³³ + tʃ y ʔ ⁵² + r y ⁵² + tʃ y ʔ ⁵²,,nawsawu2016makyam,800,false,33 52 52 52,207,st1,
3200,Santong,"nurse, suckle (baby)",tʰy³³ tʃyʔ⁴² ry⁴² tʃyʔ⁴²,tʰ y ³³ + tʃ y ʔ ⁴² + r y ⁴² + tʃ y ʔ ⁴²,,nawsawu2016makyam,800,false,33 42 42 42,207,st2,
3201,Khalai,tickle (v),jɔk⁵² kʰə³¹ vaŋ³³ kɔ⁴⁴,j ɔ k ⁵² + kʰ ə ³¹ + v a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,801,false,52 31 33 44,207,kl1,
3202,Khalai,tickle (v),jɔk⁵² kʰə²¹ vaŋ³³ kɔ⁴⁴,j ɔ k ⁵² + kʰ ə ²¹ + v a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,801,false,52 21 33 44,207,kl2,
3203,Santong,tickle (v),laʔ⁵² kʰə³³ vaŋ³³ kɔ⁴⁴,l a ʔ ⁵² + kʰ ə ³³ + v a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,801,false,52 33 33 44,207,st1,
3204,Santong,tickle (v),laʔ⁴² kʰə²¹ vaŋ³³ kɔ²¹,l a ʔ ⁴² + kʰ ə ²¹ + v a ŋ ³³ + k ɔ ²¹,,nawsawu2016makyam,801,false,42 21 33 21,207,st2,
3205,Khalai,spank (child),vɔ³³ kɔ³¹,v ɔ ³³ + k ɔ ³¹,,nawsawu2016makyam,802,false,33 31,207,kl1,
3206,Khalai,spank (child),vɔ³³ kɔ²¹,v ɔ ³³ + k ɔ ²¹,,nawsawu2016makyam,802,false,33 21,207,kl2,
3207,Santong,spank (child),vɔ³³ kɔ³¹,v ɔ ³³ + k ɔ ³¹,,nawsawu2016makyam,802,false,33 31,207,st1,
3208,Santong,spank (child),vɔ³³ kɔ²¹,v ɔ ³³ + k ɔ ²¹,,nawsawu2016makyam,802,false,33 21,207,st2,
3209,Khalai,whip (n),kuan³³ tʰam³¹,k ua n ³³ + tʰ a m ³¹,,nawsawu2016makyam,803,false,33 31,207,kl1,
3210,Khalai,whip (n),kuan³³ tʰam²¹,k ua n ³³ + tʰ a m ²¹,,nawsawu2016makyam,803,false,33 21,207,kl2,
3211,Santong,whip (n),vɔ³³ kʰun³¹,v ɔ ³³ + kʰ u n ³¹,,nawsawu2016makyam,803,false,33 31,207,st1,
3212,Santong,whip (n),vɔ³³ kʰun²¹,v ɔ ³³ + kʰ u n ²¹,,nawsawu2016makyam,803,false,33 21,207,st2,
3213,Khalai,help,hi³³ tʃɔ³¹ kɔ³¹,h i ³³ + tʃ ɔ ³¹ + k ɔ ³¹,,nawsawu2016makyam,804,false,33 31 31,208,kl1,
3214,Khalai,help,hi³³ tʃɔ²¹ kɔ²¹,h i ³³ + tʃ ɔ ²¹ + k ɔ ²¹,,nawsawu2016makyam,804,false,33 21 21,208,kl2,
3215,Santong,help,tʰy²⁴ hiɛ³³ kɔ³¹,tʰ y ²⁴ + h iɛ ³³ + k ɔ ³¹,,nawsawu2016makyam,804,false,24 33 31,208,st1,
3216,Santong,help,tʰy⁴⁴ hiɛ³³ kɔ³³,tʰ y ⁴⁴ + h iɛ ³³ + k ɔ ³³,,nawsawu2016makyam,804,false,44 33 33,208,st2,
3217,Khalai,protect,kip⁵² kɔ⁴⁴,k i p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,805,false,52 44,208,kl1,
3218,Khalai,protect,kip⁵² kɔ⁴⁴,k i p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,805,false,52 44,208,kl2,
3219,Santong,protect,kɔk³¹ kʰa³³ kip⁵² kʰə³³ kɔ³¹,k ɔ k ³¹ + kʰ a ³³ + k i p ⁵² + kʰ ə ³³ + k ɔ ³¹,,nawsawu2016makyam,805,false,31 33 52 33 31,208,st1,
3220,Santong,protect,kɔk²¹ kʰa³³ kip⁴² kʰə²¹ kɔ²¹,k ɔ k ²¹ + kʰ a ³³ + k i p ⁴² + kʰ ə ²¹ + k ɔ ²¹,,nawsawu2016makyam,805,false,21 33 42 21 21,208,st2,
3221,Khalai,look after,ʒy³³ tʰa²⁴ tɔʔ³¹,ʒ y ³³ + tʰ a ²⁴ + t ɔ ʔ ³¹,,nawsawu2016makyam,806,false,33 24 31,208,kl1,
3222,Khalai,look after,ʒy⁴⁴ tʰa³⁵  tɔʔ²¹,ʒ y ⁴⁴ + tʰ a ³⁵ + + t ɔ ʔ ²¹,,nawsawu2016makyam,806,false,44 35  21,208,kl2,
3223,Santong,look after,ki³³ tʰiɛ⁴⁴ laʔ⁵² tʰiɛ³³ kɔ³¹,k i ³³ + tʰ iɛ ⁴⁴ + l a ʔ ⁵² + tʰ iɛ ³³ + k ɔ ³¹,,nawsawu2016makyam,806,false,33 44 52 33 31,208,st1,
3224,Santong,look after,ki³³ tʰia³⁵ laʔ⁴² tʰia³³ kɔ³³,k i ³³ + tʰ ia ³⁵ + l a ʔ ⁴² + tʰ ia ³³ + k ɔ ³³,,nawsawu2016makyam,806,false,33 35 42 33 33,208,st2,
3225,Khalai,bring up (a child),ʒy³³ tʃyʔ⁵² tʰy²⁴ tʃyʔ⁵² kɔ³¹,ʒ y ³³ + tʃ y ʔ ⁵² + tʰ y ²⁴ + tʃ y ʔ ⁵² + k ɔ ³¹,,nawsawu2016makyam,807,false,33 52 24 52 31,208,kl1,
3226,Khalai,bring up (a child),ʒə³³ tʃyʔ⁵² tʰə³⁵  tʃyʔ⁵² kɔ²¹,ʒ ə ³³ + tʃ y ʔ ⁵² + tʰ ə ³⁵ + + tʃ y ʔ ⁵² + k ɔ ²¹,,nawsawu2016makyam,807,false,33 52 35  52 21,208,kl2,
3227,Santong,bring up (a child),sɔp⁵² tʰia⁴⁴ soŋ⁴⁴ tʰiɛ³³ kɔ³¹,s ɔ p ⁵² + tʰ ia ⁴⁴ + s o ŋ ⁴⁴ + tʰ iɛ ³³ + k ɔ ³¹,,nawsawu2016makyam,807,false,52 44 44 33 31,208,st1,
3228,Santong,bring up (a child),sɔp⁴² tʰia⁴⁴ soŋ³⁵ tʰia³³ kɔ²¹,s ɔ p ⁴² + tʰ ia ⁴⁴ + s o ŋ ³⁵ + tʰ ia ³³ + k ɔ ²¹,,nawsawu2016makyam,807,false,42 44 35 33 21,208,st2,
3229,Khalai,"rule over, dominate",kip⁴⁴ laʔ⁵² kɔ³³,k i p ⁴⁴ + l a ʔ ⁵² + k ɔ ³³,,nawsawu2016makyam,808,false,44 52 33,208,kl1,
3230,Khalai,"rule over, dominate",kip⁵² laʔ⁵² kɔ²¹,k i p ⁵² + l a ʔ ⁵² + k ɔ ²¹,,nawsawu2016makyam,808,false,52 52 21,208,kl2,
3231,Santong,"rule over, dominate",ʔap⁵² kɔ⁴⁴,ʔ a p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,808,false,52 44,208,st1,
3232,Santong,"rule over, dominate",ʔap⁴⁴ kɔ⁴⁴,ʔ a p ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,808,false,44 44,208,st2,
3233,Khalai,order (someone to do something),θɔk⁵² kʰa³¹ kɔ³³,θ ɔ k ⁵² + kʰ a ³¹ + k ɔ ³³,,nawsawu2016makyam,809,false,52 31 33,208,kl1,
3234,Khalai,order (someone to do something),tɔk⁵² kʰa³³ kɔ⁴⁴,t ɔ k ⁵² + kʰ a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,809,false,52 33 44,208,kl2,
3235,Santong,order (someone to do something),θɔk⁵² kɔ⁴⁴,θ ɔ k ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,809,false,52 44,208,st1,
3236,Santong,order (someone to do something),θɔk⁴⁴ kɔ⁴⁴,θ ɔ k ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,809,false,44 44,208,st2,
3237,Khalai,command (n),ɲy³³ teik⁵² kɔ⁴⁴,ɲ y ³³ + t ei k ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,810,false,33 52 44,208,kl1,
3238,Khalai,command (n),ɲə³³ tit⁵² kɔ⁴⁴,ɲ ə ³³ + t i t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,810,false,33 52 44,208,kl2,
3239,Santong,command (n),ʔə³¹ mein⁵² tʃyʔ³¹ piʔ³¹,ʔ ə ³¹ + m ei n ⁵² + tʃ y ʔ ³¹ + p i ʔ ³¹,,nawsawu2016makyam,810,false,31 52 31 31,208,st1,
3240,Santong,command (n),ʔə²¹ mein⁴² tʃyʔ²¹ piʔ²¹,ʔ ə ²¹ + m ei n ⁴² + tʃ y ʔ ²¹ + p i ʔ ²¹,,nawsawu2016makyam,810,false,21 42 21 21,208,st2,
3241,Khalai,"duty, obligation",ta³³ wan³¹**,t a ³³ + w a n ³¹ * *,,nawsawu2016makyam,811,true,33 31,208,kl1,
3242,Khalai,"duty, obligation",ta³³ won³³**,t a ³³ + w o n ³³ * *,,nawsawu2016makyam,811,true,33 33,208,kl2,
3243,Santong,"duty, obligation",tʰam⁵²,tʰ a m ⁵²,,nawsawu2016makyam,811,false,52,208,st1,
3244,Santong,"duty, obligation",tʰam⁴⁴,tʰ a m ⁴⁴,,nawsawu2016makyam,811,false,44,208,st2,
3245,Khalai,send (someone to do something),tʰan³³ tɔʔ³¹,tʰ a n ³³ + t ɔ ʔ ³¹,,nawsawu2016makyam,812,false,33 31,208,kl1,
3246,Khalai,send (someone to do something),tʰan³³ tɔʔ²¹,tʰ a n ³³ + t ɔ ʔ ²¹,,nawsawu2016makyam,812,false,33 21,208,kl2,
3247,Santong,send (someone to do something),tʃyʔ⁵² liak⁵² kɔ³¹,tʃ y ʔ ⁵² + l ia k ⁵² + k ɔ ³¹,,nawsawu2016makyam,812,false,52 52 31,208,st1,
3248,Santong,send (someone to do something),tʃyʔ⁴² liak⁴² kɔ²¹,tʃ y ʔ ⁴² + l ia k ⁴² + k ɔ ²¹,,nawsawu2016makyam,812,false,42 42 21,208,st2,
3249,Khalai,serve,ŋa²⁴ θan³³ kə³¹ θɔk⁴⁴ ly⁴⁴ kə⁴⁴ ɲiʔ³¹,ŋ a ²⁴ + θ a n ³³ + k ə ³¹ + θ ɔ k ⁴⁴ + l y ⁴⁴ + k ə ⁴⁴ + ɲ i ʔ ³¹,,nawsawu2016makyam,813,false,24 33 31 44 44 44 31,208,kl1,
3250,Khalai,serve,ŋa⁴⁴ tʰan³³ kə²¹ tɔk⁴⁴ liʔ⁵² kə⁴⁴ ɲiʔ⁵²,ŋ a ⁴⁴ + tʰ a n ³³ + k ə ²¹ + t ɔ k ⁴⁴ + l i ʔ ⁵² + k ə ⁴⁴ + ɲ i ʔ ⁵²,,nawsawu2016makyam,813,false,44 33 21 44 52 44 52,208,kl2,
3251,Santong,serve,ɲin³³ ke³¹ ham⁴⁴,ɲ i n ³³ + k e ³¹ + h a m ⁴⁴,,nawsawu2016makyam,813,false,33 31 44,208,st1,
3252,Santong,serve,ɲin³³ ke²¹ ham⁴⁴,ɲ i n ³³ + k e ²¹ + h a m ⁴⁴,,nawsawu2016makyam,813,false,33 21 44,208,st2,
